ticker,text,date,label,data_source
1120,Interest rate cut expectations boost GCC banking sector stocks,2023-03-27,1,synthetic
4325,MASAR total loan provisions rise 36% in first half,2023-03-28,0,synthetic
4325,Analyst initiates coverage of MASAR with neutral rating,2023-03-28,0,synthetic
1211,Ma'aden signs joint venture deal worth SAR 5.0 billion,2023-03-29,1,synthetic
2010,SABIC launches new product line to strong market reception,2023-03-31,0,synthetic
1211,Ma'aden holds investor day to outline medium-term strategy,2023-04-03,1,synthetic
4110,TAWUNIYA wins major infrastructure contract worth SAR 5.5 billion,2023-04-04,1,synthetic
1211,Ma'aden net financing income rises 31% in first half,2023-04-04,1,synthetic
4325,MASAR return on equity falls sharply to 19%,2023-04-04,0,synthetic
4110,US Federal Reserve cuts interest rates by 10 basis points,2023-04-06,1,synthetic
4325,IMF cuts Saudi Arabia economic growth forecast to 27%,2023-04-07,0,synthetic
1150,Alinma Bank results broadly in line with analyst expectations,2023-04-10,1,synthetic
2010,SABIC board declares special dividend of SAR 2.6 per share,2023-04-10,1,synthetic
2222,Saudi Aramco posts SAR 4.7 billion asset impairment charge,2023-04-10,0,synthetic
4325,MASAR market share increases 30% in its core business,2023-04-10,1,synthetic
1211,Ma'aden wins major infrastructure contract worth SAR 7.4 billion,2023-04-11,1,synthetic
1150,Vision 2030 investment drives 28% non-oil sector GDP growth,2023-04-13,1,synthetic
2010,SABIC upgraded to buy by leading investment analysts,2023-04-13,1,synthetic
7010,STC revenue growth reaches 14% year on year,2023-04-14,1,synthetic
4110,US Federal Reserve cuts interest rates by 36 basis points,2023-04-18,1,synthetic
1150,Alinma Bank quarterly profit up 38% beating analyst forecasts,2023-04-18,0,synthetic
1150,Alinma Bank net interest margin compressed by 19 basis points,2023-04-18,1,synthetic
1120,Al Rajhi Bank loses significant market share to competitors,2023-04-18,0,synthetic
1211,Ma'aden holds investor day to outline medium-term strategy,2023-04-19,1,synthetic
1211,Ma'aden upgraded to buy by leading investment analysts,2023-04-19,1,synthetic
1150,Alinma Bank board declares special dividend of SAR 1.0 per share,2023-04-20,1,synthetic
2222,Saudi Aramco board approves SAR 1.8 billion share buyback program,2023-04-24,1,synthetic
1120,Capital outflows from GCC equity markets accelerate,2023-04-24,0,synthetic
1211,Ma'aden free cash flow jumps 30% in the fiscal year,2023-04-25,1,synthetic
2010,SABIC non-performing loans rise 9% raising credit concerns,2023-04-25,0,synthetic
4325,MASAR board convenes to discuss capital allocation strategy,2023-04-25,1,synthetic
1211,Ma'aden return on equity falls sharply to 38%,2023-04-26,1,synthetic
2010,SABIC writes off SAR 14.5 billion in non-performing assets,2023-04-26,0,synthetic
2222,Saudi Aramco upgraded to buy by leading investment analysts,2023-04-26,1,synthetic
1150,Alinma Bank mortgage portfolio grows 31% on housing demand,2023-04-27,1,synthetic
2222,US recession fears trigger widespread global equity selloff,2023-04-28,0,synthetic
2222,Saudi Aramco Q2 EBITDA up 17% on strong revenue momentum,2023-04-28,1,synthetic
4110,TAWUNIYA posts SAR 3.2 billion asset impairment charge,2023-05-01,0,synthetic
7010,Dollar strengthens 18% against peers pressuring commodities,2023-05-01,0,synthetic
2222,US recession fears trigger widespread global equity selloff,2023-05-02,0,synthetic
4110,TAWUNIYA regulatory filing shows largely stable loan book,2023-05-02,1,synthetic
1120,Al Rajhi Bank loses key SAR 1.2 billion infrastructure contract,2023-05-02,0,synthetic
2222,Saudi Aramco loses significant market share to competitors,2023-05-03,0,synthetic
4325,MASAR quarterly profit up 26% beating analyst forecasts,2023-05-03,0,synthetic
4110,TAWUNIYA customer deposits shrink 9% in market uncertainty,2023-05-04,0,synthetic
2010,SABIC liquidity position under growing pressure say analysts,2023-05-05,0,synthetic
4325,MASAR reports net loss of SAR 2.3 billion in Q3,2023-05-05,0,synthetic
4325,MASAR workforce productivity improves by 15%,2023-05-08,1,synthetic
2010,Analysts raise SABIC target price on strong earnings outlook,2023-05-08,1,synthetic
2222,Rating agency upgrades Saudi Aramco credit outlook to stable positive,2023-05-08,1,synthetic
1211,Ma'aden board convenes to discuss capital allocation strategy,2023-05-08,1,synthetic
2010,SABIC announces SAR 11.1 billion dividend to shareholders,2023-05-09,1,synthetic
4110,TAWUNIYA revenue down 20% as market conditions worsen,2023-05-09,0,synthetic
2010,SABIC launches new product line to strong market reception,2023-05-10,1,synthetic
1211,Ma'aden CEO and CFO depart amid corporate governance issues,2023-05-12,0,synthetic
7010,STC CEO and CFO depart amid corporate governance issues,2023-05-15,0,synthetic
1211,Ma'aden loses key SAR 4.6 billion infrastructure contract,2023-05-15,0,synthetic
2222,Saudi Aramco net financing income declines 9% in Q4,2023-05-15,0,synthetic
1211,Analysts raise Ma'aden target price on strong earnings outlook,2023-05-15,1,synthetic
2222,Saudi Aramco board approves SAR 4.9 billion share buyback program,2023-05-16,0,synthetic
2222,Capital outflows from GCC equity markets accelerate,2023-05-16,0,synthetic
4325,Saudi Arabia current account surplus widens to SAR 5.5 billion,2023-05-17,1,synthetic
2222,Saudi consumer inflation cools to 18% supporting spending,2023-05-17,1,synthetic
2222,Saudi Aramco secures major SAR 1.8 billion government contract,2023-05-17,0,synthetic
1211,Capital outflows from GCC equity markets accelerate,2023-05-18,0,synthetic
1211,Ma'aden posts SAR 4.8 billion asset impairment charge,2023-05-18,0,synthetic
1211,Ma'aden profit climbed 17% driven by higher volumes,2023-05-18,0,synthetic
2222,Saudi Aramco announces SAR 4.0 billion dividend to shareholders,2023-05-19,1,synthetic
1150,US Federal Reserve raises interest rates by 39 basis points,2023-05-19,0,synthetic
1150,Saudi consumer inflation cools to 30% supporting spending,2023-05-22,1,synthetic
1120,Saudi consumer inflation rises to 15% squeezing households,2023-05-22,0,synthetic
2010,Global equity markets rally on US-China trade deal progress,2023-05-22,1,synthetic
2222,Analyst initiates coverage of Saudi Aramco with neutral rating,2023-05-22,1,synthetic
4325,Brent crude climbs to $13.1 per barrel lifting Saudi equities,2023-05-22,1,synthetic
1120,Al Rajhi Bank completes acquisition integration ahead of schedule,2023-05-22,0,synthetic
1120,Al Rajhi Bank non-performing loan ratio falls to five-year low,2023-05-24,1,synthetic
4325,MASAR posts 17% rise in total operating income,2023-05-25,1,synthetic
4110,TAWUNIYA shares hit 52-week low following profit warning,2023-05-26,1,synthetic
7010,Rating agency upgrades STC credit outlook to stable positive,2023-05-26,1,synthetic
1150,Alinma Bank board declares special dividend of SAR 13.3 per share,2023-05-26,1,synthetic
1150,Alinma Bank revenue down 11% as market conditions worsen,2023-05-29,0,synthetic
7010,STC profit climbed 9% driven by higher volumes,2023-05-29,1,synthetic
1120,Saudi Arabia GDP growth slows to 12% below IMF expectations,2023-05-29,0,synthetic
7010,STC capital adequacy ratio rises to 25%,2023-05-30,1,synthetic
4325,MASAR return on equity climbs strongly to 38%,2023-05-30,1,synthetic
1120,Al Rajhi Bank management reaffirms full-year guidance unchanged,2023-05-30,1,synthetic
1120,Al Rajhi Bank shelves expansion plan citing macroeconomic headwinds,2023-05-31,0,synthetic
1211,Ma'aden shares hit 52-week low following profit warning,2023-05-31,0,synthetic
2222,Saudi Aramco digital customers rise 32% year on year,2023-05-31,1,synthetic
1211,Ma'aden reports net loss of SAR 3.3 billion in Q1,2023-06-01,1,synthetic
2010,SABIC total loan provisions rise 29% in first half,2023-06-01,0,synthetic
7010,STC liquidity position under growing pressure say analysts,2023-06-01,0,synthetic
2010,IMF raises Saudi Arabia economic growth outlook to 12%,2023-06-02,0,synthetic
7010,STC secures major SAR 12.3 billion government contract,2023-06-02,0,synthetic
4110,TAWUNIYA quarterly profit up 10% beating analyst forecasts,2023-06-02,1,synthetic
2222,Saudi Aramco total assets grow 31% to reach SAR 5.1 billion,2023-06-02,1,synthetic
7010,STC total assets grow 30% to reach SAR 8.4 billion,2023-06-02,1,synthetic
1211,Ma'aden free cash flow turns negative by SAR 1.6 billion,2023-06-02,0,synthetic
1211,Ma'aden external auditors issue unqualified opinion on accounts,2023-06-05,0,synthetic
1120,Brent crude climbs to $10.8 per barrel lifting Saudi equities,2023-06-05,1,synthetic
1150,Alinma Bank issues routine trading update for current quarter,2023-06-05,1,synthetic
2010,SABIC operating profit beats market consensus by 19%,2023-06-06,1,synthetic
4325,MASAR CEO and CFO depart amid corporate governance issues,2023-06-06,0,synthetic
1120,US-China trade war escalation hits global supply chains,2023-06-06,0,synthetic
4110,TAWUNIYA free cash flow turns negative by SAR 10.6 billion,2023-06-06,1,synthetic
4110,TAWUNIYA digital customers rise 24% year on year,2023-06-06,1,synthetic
2010,SABIC revenue declines 39% amid weakening demand,2023-06-07,0,synthetic
7010,STC mortgage portfolio grows 39% on housing demand,2023-06-07,1,synthetic
1211,Ma'aden results broadly in line with analyst expectations,2023-06-07,1,synthetic
4110,TAWUNIYA revenue growth reaches 27% year on year,2023-06-08,1,synthetic
7010,STC reports record Q1 net profit of SAR 10.5 billion,2023-06-12,1,synthetic
1211,Ma'aden digital customers rise 34% year on year,2023-06-14,0,synthetic
4325,MASAR posts SAR 14.9 billion asset impairment charge,2023-06-15,0,synthetic
1211,Ma'aden net financing income declines 19% in Q1,2023-06-16,0,synthetic
1211,Ma'aden board convenes to discuss capital allocation strategy,2023-06-16,1,synthetic
1120,Al Rajhi Bank return on equity climbs strongly to 29%,2023-06-16,1,synthetic
1120,Al Rajhi Bank net interest margin compressed by 16 basis points,2023-06-20,0,synthetic
7010,Rate hike adds SAR 9.1 billion to STC annual funding costs,2023-06-20,1,synthetic
4325,MASAR board declares special dividend of SAR 6.5 per share,2023-06-21,0,synthetic
7010,STC upgraded to buy by leading investment analysts,2023-06-21,1,synthetic
7010,US-China trade war escalation hits global supply chains,2023-06-22,0,synthetic
4110,OPEC+ extends production curbs supporting oil revenues,2023-06-22,0,synthetic
4110,TAWUNIYA digital customers rise 13% year on year,2023-06-26,1,synthetic
1120,Al Rajhi Bank net interest margin compressed by 23 basis points,2023-06-26,0,synthetic
4110,TAWUNIYA total assets grow 22% to reach SAR 9.0 billion,2023-06-26,1,synthetic
1120,Al Rajhi Bank profit climbed 28% driven by higher volumes,2023-06-27,1,synthetic
1120,Al Rajhi Bank non-performing loan ratio falls to five-year low,2023-06-29,1,synthetic
7010,Saudi consumer inflation cools to 42% supporting spending,2023-06-29,1,synthetic
7010,STC total loan provisions rise 21% in first half,2023-07-04,0,synthetic
1150,Saudi current account deficit widens on lower oil revenues,2023-07-05,0,synthetic
2010,US-China trade war escalation hits global supply chains,2023-07-06,0,synthetic
4325,MASAR revenue growth reaches 9% year on year,2023-07-06,1,synthetic
1211,Ma'aden cost-to-income ratio deteriorates to 9%,2023-07-06,0,synthetic
4325,Inflation surge adds 25% to MASAR operating expenses,2023-07-06,0,synthetic
2222,SAMA hikes repo rate by 28 bps tightening credit conditions,2023-07-07,0,synthetic
1211,Ma'aden revenue down 25% as market conditions worsen,2023-07-10,0,synthetic
4110,Vision 2030 investment drives 34% non-oil sector GDP growth,2023-07-11,1,synthetic
1211,Ma'aden wins major infrastructure contract worth SAR 10.2 billion,2023-07-12,1,synthetic
4110,TAWUNIYA reports record Q4 net profit of SAR 9.5 billion,2023-07-13,0,synthetic
7010,STC announces SAR 11.8 billion dividend to shareholders,2023-07-13,1,synthetic
1120,Al Rajhi Bank announces SAR 10.5 billion dividend to shareholders,2023-07-14,1,synthetic
4110,OPEC+ extends production curbs supporting oil revenues,2023-07-14,1,synthetic
7010,STC profit drops 22% on weaker consumer spending,2023-07-17,0,synthetic
2222,Saudi Aramco refinances SAR 3.3 billion revolving debt facility,2023-07-17,1,synthetic
7010,STC revenue declines 26% amid weakening demand,2023-07-18,0,synthetic
1120,Al Rajhi Bank participates in major regional banking conference,2023-07-18,0,synthetic
2222,US recession fears trigger widespread global equity selloff,2023-07-18,0,synthetic
7010,STC raises full-year guidance after strong Q2 results,2023-07-19,1,synthetic
4110,Analysts raise TAWUNIYA target price on strong earnings outlook,2023-07-20,1,synthetic
1211,Foreign investor inflows into Tadawul index rise 15%,2023-07-21,1,synthetic
1150,Saudi Arabia GDP grows 18% beating IMF growth forecast,2023-07-21,1,synthetic
1150,Saudi current account deficit widens on lower oil revenues,2023-07-26,0,synthetic
4325,MASAR results broadly in line with analyst expectations,2023-07-26,0,synthetic
2222,Saudi Aramco completes acquisition integration ahead of schedule,2023-07-27,0,synthetic
4110,Analyst initiates coverage of TAWUNIYA with neutral rating,2023-07-27,0,synthetic
4325,MASAR revenue declines 20% amid weakening demand,2023-07-27,0,synthetic
4110,TAWUNIYA profit falls 9% missing analyst estimates,2023-07-28,0,synthetic
2010,SABIC results broadly in line with analyst expectations,2023-07-28,0,synthetic
4110,Oil prices rally 41% following OPEC production cut agreement,2023-07-28,1,synthetic
4325,MASAR return on equity falls sharply to 34%,2023-07-28,0,synthetic
4110,TAWUNIYA return on equity climbs strongly to 35%,2023-07-31,1,synthetic
1150,Alinma Bank halts new branch rollout citing poor financial returns,2023-07-31,0,synthetic
4110,Oil prices rally 37% following OPEC production cut agreement,2023-07-31,1,synthetic
1120,Al Rajhi Bank shares hit 52-week low following profit warning,2023-08-01,0,synthetic
1150,Alinma Bank earnings miss market estimates by 15%,2023-08-02,0,synthetic
1211,Ma'aden net interest margin compressed by 25 basis points,2023-08-02,0,synthetic
4110,TAWUNIYA updates market on its ongoing strategic review,2023-08-02,1,synthetic
4110,TAWUNIYA board declares special dividend of SAR 14.5 per share,2023-08-03,1,synthetic
4325,US Federal Reserve cuts interest rates by 22 basis points,2023-08-04,1,synthetic
7010,STC loses significant market share to competitors,2023-08-04,0,synthetic
4110,TAWUNIYA non-performing loans rise 39% raising credit concerns,2023-08-04,0,synthetic
4110,TAWUNIYA faces shareholder lawsuit over delayed disclosures,2023-08-04,0,synthetic
2222,Saudi Aramco shares hit 52-week low following profit warning,2023-08-07,0,synthetic
4325,MASAR capital adequacy ratio rises to 24%,2023-08-07,1,synthetic
1211,Ma'aden posts SAR 10.9 billion asset impairment charge,2023-08-07,0,synthetic
4110,TAWUNIYA raises full-year guidance after strong Q3 results,2023-08-07,0,synthetic
4325,MASAR profit drops 15% on weaker consumer spending,2023-08-07,1,synthetic
1120,Al Rajhi Bank net income drops 13% in the latest quarter,2023-08-08,0,synthetic
1120,Analysts downgrade Al Rajhi Bank citing intensifying competition,2023-08-08,0,synthetic
2010,Higher-for-longer US rates weigh on Saudi bank margins,2023-08-09,0,synthetic
1150,Alinma Bank board convenes to discuss capital allocation strategy,2023-08-09,0,synthetic
4325,MASAR revenue declines 35% amid weakening demand,2023-08-10,0,synthetic
2222,Analysts downgrade Saudi Aramco citing intensifying competition,2023-08-14,0,synthetic
2010,Oil prices rally 39% following OPEC production cut agreement,2023-08-14,1,synthetic
1150,Alinma Bank participates in major regional banking conference,2023-08-15,0,synthetic
1150,Saudi Arabia current account surplus widens to SAR 3.2 billion,2023-08-15,1,synthetic
4325,MASAR quarterly profit up 34% beating analyst forecasts,2023-08-15,1,synthetic
2222,Saudi Arabia GDP grows 30% beating IMF growth forecast,2023-08-16,0,synthetic
2222,Saudi Aramco earnings miss market estimates by 9%,2023-08-16,0,synthetic
1120,Al Rajhi Bank net financing income declines 26% in Q1,2023-08-16,0,synthetic
4110,TAWUNIYA board convenes to discuss capital allocation strategy,2023-08-17,0,synthetic
4110,TAWUNIYA net financing income declines 15% in Q1,2023-08-18,0,synthetic
2222,Saudi Aramco net financing income rises 30% in first half,2023-08-18,1,synthetic
1120,Al Rajhi Bank revenue down 17% as market conditions worsen,2023-08-21,0,synthetic
1211,Ma'aden launches new product line to strong market reception,2023-08-22,1,synthetic
2010,Capital outflows from GCC equity markets accelerate,2023-08-22,0,synthetic
4110,TAWUNIYA placed under regulatory probe for compliance failure,2023-08-23,1,synthetic
2222,Saudi Aramco return on equity climbs strongly to 42%,2023-08-23,1,synthetic
1211,Ma'aden halts new branch rollout citing poor financial returns,2023-08-24,0,synthetic
1120,Al Rajhi Bank halts new branch rollout citing poor financial returns,2023-08-25,0,synthetic
1211,Ma'aden external auditors issue unqualified opinion on accounts,2023-08-28,1,synthetic
2222,Saudi Aramco loses key SAR 8.3 billion infrastructure contract,2023-08-30,1,synthetic
2010,SABIC revenue down 40% as market conditions worsen,2023-08-30,0,synthetic
4325,MASAR revenue declines 5% amid weakening demand,2023-08-30,1,synthetic
1211,Ma'aden mortgage portfolio grows 8% on housing demand,2023-08-31,1,synthetic
2010,Interest rate cut expectations boost GCC banking sector stocks,2023-08-31,1,synthetic
1120,Al Rajhi Bank external auditors issue unqualified opinion on accounts,2023-08-31,1,synthetic
1150,Alinma Bank profit drops 38% on weaker consumer spending,2023-09-04,0,synthetic
4110,Saudi consumer inflation rises to 14% squeezing households,2023-09-04,1,synthetic
2010,SABIC free cash flow jumps 34% in the fiscal year,2023-09-04,1,synthetic
4110,TAWUNIYA free cash flow jumps 27% in the fiscal year,2023-09-04,1,synthetic
4110,Analysts raise TAWUNIYA target price on strong earnings outlook,2023-09-05,1,synthetic
1150,Alinma Bank posts SAR 8.7 billion asset impairment charge,2023-09-05,1,synthetic
1150,Alinma Bank cost-to-income ratio improves significantly to 11%,2023-09-06,1,synthetic
1120,Dollar strengthens 13% against peers pressuring commodities,2023-09-07,0,synthetic
4325,MASAR upgraded to buy by leading investment analysts,2023-09-08,1,synthetic
4110,Vision 2030 investment drives 37% non-oil sector GDP growth,2023-09-11,1,synthetic
2010,SABIC writes off SAR 7.6 billion in non-performing assets,2023-09-11,0,synthetic
2222,Saudi Aramco holds investor day to outline medium-term strategy,2023-09-12,0,synthetic
4325,MASAR gross margin expands by 19 basis points,2023-09-13,1,synthetic
7010,STC posts 9% rise in total operating income,2023-09-13,1,synthetic
1211,Ma'aden releases annual sustainability and ESG report,2023-09-13,1,synthetic
1150,US recession fears trigger widespread global equity selloff,2023-09-13,0,synthetic
1211,Ma'aden participates in major regional banking conference,2023-09-14,0,synthetic
4325,MASAR net interest margin compressed by 13 basis points,2023-09-15,0,synthetic
2222,Saudi Aramco regulatory filing shows largely stable loan book,2023-09-15,0,synthetic
4110,TAWUNIYA Q2 EBITDA up 31% on strong revenue momentum,2023-09-15,1,synthetic
1150,Alinma Bank shares hit 52-week low following profit warning,2023-09-18,0,synthetic
1211,Ma'aden posts 31% rise in total operating income,2023-09-18,1,synthetic
4110,IMF raises Saudi Arabia economic growth outlook to 8%,2023-09-19,1,synthetic
4110,TAWUNIYA secures major SAR 2.4 billion government contract,2023-09-20,1,synthetic
4110,IMF cuts Saudi Arabia economic growth forecast to 38%,2023-09-25,0,synthetic
4110,TAWUNIYA refinances SAR 10.4 billion revolving debt facility,2023-09-25,1,synthetic
1120,Al Rajhi Bank posts 42% rise in total operating income,2023-09-26,1,synthetic
7010,STC revenue down 15% as market conditions worsen,2023-09-26,0,synthetic
1211,Ma'aden capital adequacy ratio rises to 40%,2023-09-27,1,synthetic
1211,Dollar strengthens 15% against peers pressuring commodities,2023-09-27,0,synthetic
1150,Alinma Bank fee income rises 24% boosting overall margins,2023-09-27,1,synthetic
2222,Saudi Aramco board convenes to discuss capital allocation strategy,2023-09-27,0,synthetic
1211,Ma'aden Q2 EBITDA up 14% on strong revenue momentum,2023-09-27,1,synthetic
1120,Global risk appetite improves on soft US inflation reading,2023-09-28,1,synthetic
4325,Oil prices rally 13% following OPEC production cut agreement,2023-09-29,1,synthetic
2222,Saudi Aramco earnings per share jump 25% in Q4,2023-10-02,1,synthetic
1211,Ma'aden updates market on its ongoing strategic review,2023-10-02,1,synthetic
2222,Saudi Aramco raises full-year guidance after strong Q1 results,2023-10-03,0,synthetic
2222,Saudi Aramco updates market on its ongoing strategic review,2023-10-04,0,synthetic
1150,Alinma Bank non-performing loans rise 5% raising credit concerns,2023-10-04,0,synthetic
4325,MASAR signs joint venture deal worth SAR 10.4 billion,2023-10-05,1,synthetic
1120,Al Rajhi Bank market share increases 41% in its core business,2023-10-06,0,synthetic
4325,MASAR gross margin expands by 18 basis points,2023-10-06,1,synthetic
1120,Al Rajhi Bank reports record Q1 net profit of SAR 4.4 billion,2023-10-09,1,synthetic
1120,Al Rajhi Bank free cash flow jumps 41% in the fiscal year,2023-10-09,1,synthetic
1150,Alinma Bank raises full-year guidance after strong Q3 results,2023-10-09,0,synthetic
7010,STC signs joint venture deal worth SAR 2.0 billion,2023-10-10,1,synthetic
2010,SABIC revenue down 33% as market conditions worsen,2023-10-11,0,synthetic
1211,Saudi consumer inflation rises to 16% squeezing households,2023-10-11,1,synthetic
4110,TAWUNIYA free cash flow turns negative by SAR 4.6 billion,2023-10-11,0,synthetic
1150,Alinma Bank free cash flow turns negative by SAR 8.0 billion,2023-10-12,0,synthetic
4110,TAWUNIYA total assets grow 35% to reach SAR 12.3 billion,2023-10-13,0,synthetic
4110,TAWUNIYA completes acquisition integration ahead of schedule,2023-10-13,1,synthetic
4110,TAWUNIYA expands into new markets under Vision 2030,2023-10-16,1,synthetic
4325,Brent crude climbs to $14.0 per barrel lifting Saudi equities,2023-10-16,1,synthetic
2222,Saudi Aramco placed under regulatory probe for compliance failure,2023-10-17,0,synthetic
4110,TAWUNIYA cost-to-income ratio deteriorates to 13%,2023-10-18,0,synthetic
7010,STC digital customers rise 28% year on year,2023-10-18,1,synthetic
4110,TAWUNIYA announces changes to its senior leadership team,2023-10-19,1,synthetic
1150,Alinma Bank liquidity position under growing pressure say analysts,2023-10-19,0,synthetic
4110,TAWUNIYA revenue declines 16% amid weakening demand,2023-10-19,0,synthetic
4325,MASAR warns of tough trading outlook for rest of year,2023-10-19,0,synthetic
1211,Ma'aden free cash flow jumps 12% in the fiscal year,2023-10-20,0,synthetic
1120,Al Rajhi Bank revenue down 24% as market conditions worsen,2023-10-20,0,synthetic
1150,Rating agency upgrades Alinma Bank credit outlook to stable positive,2023-10-20,1,synthetic
1150,Alinma Bank net financing income declines 30% in Q3,2023-10-20,0,synthetic
7010,STC net income drops 35% in the latest quarter,2023-10-20,1,synthetic
1150,Alinma Bank revenue growth reaches 38% year on year,2023-10-23,1,synthetic
1150,IMF raises Saudi Arabia economic growth outlook to 41%,2023-10-23,0,synthetic
4110,Saudi Arabia current account surplus widens to SAR 4.4 billion,2023-10-24,0,synthetic
7010,STC customer deposits grow 29% year on year,2023-10-24,0,synthetic
2222,Saudi Aramco gross margin expands by 12 basis points,2023-10-25,0,synthetic
7010,STC customer deposits grow 28% year on year,2023-10-25,1,synthetic
2222,Saudi Aramco loses key SAR 1.2 billion infrastructure contract,2023-10-26,0,synthetic
1150,Alinma Bank CEO and CFO depart amid corporate governance issues,2023-10-27,0,synthetic
4325,Foreign investor inflows into Tadawul index rise 5%,2023-10-30,1,synthetic
1150,Alinma Bank Q2 results show 36% year-on-year profit contraction,2023-10-31,0,synthetic
2010,SABIC total assets grow 37% to reach SAR 4.8 billion,2023-10-31,1,synthetic
4110,TAWUNIYA Q2 earnings per share disappoints — down 27%,2023-10-31,0,synthetic
7010,STC faces shareholder lawsuit over delayed disclosures,2023-10-31,0,synthetic
1211,IMF raises Saudi Arabia economic growth outlook to 33%,2023-11-02,1,synthetic
4325,MASAR announces changes to its senior leadership team,2023-11-03,0,synthetic
4325,MASAR results broadly in line with analyst expectations,2023-11-03,0,synthetic
2010,SABIC posts SAR 2.8 billion asset impairment charge,2023-11-03,0,synthetic
4325,MASAR expands into new markets under Vision 2030,2023-11-06,1,synthetic
7010,STC wins major infrastructure contract worth SAR 9.1 billion,2023-11-06,1,synthetic
2010,SABIC releases annual sustainability and ESG report,2023-11-06,1,synthetic
1211,Ma'aden mortgage portfolio grows 34% on housing demand,2023-11-06,1,synthetic
2010,SABIC cost-to-income ratio improves significantly to 41%,2023-11-07,1,synthetic
1150,Alinma Bank capital adequacy ratio rises to 21%,2023-11-07,1,synthetic
1211,Saudi Arabia current account surplus widens to SAR 0.7 billion,2023-11-07,1,synthetic
4325,MASAR net financing income declines 42% in Q4,2023-11-08,0,synthetic
2222,Saudi Aramco customer deposits shrink 39% in market uncertainty,2023-11-08,0,synthetic
4110,US recession fears trigger widespread global equity selloff,2023-11-09,0,synthetic
7010,Capital outflows from GCC equity markets accelerate,2023-11-09,0,synthetic
4325,MASAR Q2 earnings per share disappoints — down 31%,2023-11-09,0,synthetic
1120,Al Rajhi Bank net interest margin compressed by 24 basis points,2023-11-09,0,synthetic
4110,TAWUNIYA releases annual sustainability and ESG report,2023-11-10,1,synthetic
4110,TAWUNIYA board convenes to discuss capital allocation strategy,2023-11-10,0,synthetic
2010,US-China trade war escalation hits global supply chains,2023-11-10,0,synthetic
7010,Saudi current account deficit widens on lower oil revenues,2023-11-10,0,synthetic
7010,Dollar strengthens 16% against peers pressuring commodities,2023-11-13,0,synthetic
1211,Ma'aden upgraded to buy by leading investment analysts,2023-11-14,1,synthetic
2010,Brent crude drops to $2.7 per barrel pressuring Saudi stocks,2023-11-14,0,synthetic
1120,Rating agency upgrades Al Rajhi Bank credit outlook to stable positive,2023-11-15,1,synthetic
2010,SABIC posts 7% rise in total operating income,2023-11-16,1,synthetic
2222,Saudi Aramco non-performing loans rise 10% raising credit concerns,2023-11-16,0,synthetic
4325,Global equity markets rally on US-China trade deal progress,2023-11-17,1,synthetic
4110,TAWUNIYA management reaffirms full-year guidance unchanged,2023-11-17,0,synthetic
4110,TAWUNIYA operating profit beats market consensus by 15%,2023-11-17,1,synthetic
1211,US Federal Reserve raises interest rates by 32 basis points,2023-11-17,0,synthetic
4325,US Federal Reserve cuts interest rates by 11 basis points,2023-11-20,1,synthetic
4325,Global equity markets rally on US-China trade deal progress,2023-11-20,0,synthetic
2222,Saudi Aramco market share increases 30% in its core business,2023-11-20,1,synthetic
4325,MASAR warns of tough trading outlook for rest of year,2023-11-20,0,synthetic
4325,MASAR Q3 EBITDA up 41% on strong revenue momentum,2023-11-21,1,synthetic
7010,STC total loan provisions rise 12% in first half,2023-11-21,1,synthetic
4110,IMF raises Saudi Arabia economic growth outlook to 39%,2023-11-21,1,synthetic
2222,Saudi Aramco revenue down 37% as market conditions worsen,2023-11-22,0,synthetic
4110,TAWUNIYA capital adequacy ratio rises to 7%,2023-11-23,1,synthetic
2010,SABIC revenue down 9% as market conditions worsen,2023-11-24,0,synthetic
2010,SABIC management reaffirms full-year guidance unchanged,2023-11-27,0,synthetic
1150,Alinma Bank loses significant market share to competitors,2023-11-27,0,synthetic
2010,SABIC halts new branch rollout citing poor financial returns,2023-11-28,0,synthetic
7010,STC reports net loss of SAR 11.3 billion in Q2,2023-11-29,0,synthetic
1150,Alinma Bank total loan provisions rise 5% in first half,2023-11-29,0,synthetic
7010,STC return on equity climbs strongly to 40%,2023-11-29,1,synthetic
2010,SABIC cost-to-income ratio deteriorates to 16%,2023-11-29,0,synthetic
1120,Al Rajhi Bank operating margin falls by 20 basis points,2023-11-30,0,synthetic
4110,TAWUNIYA Q4 results show 33% year-on-year profit contraction,2023-11-30,0,synthetic
1120,OPEC+ extends production curbs supporting oil revenues,2023-12-01,1,synthetic
1211,Ma'aden gross margin expands by 29 basis points,2023-12-04,1,synthetic
1150,SAMA reduces repo rate by 41 bps to support credit growth,2023-12-05,1,synthetic
4325,MASAR non-performing loan ratio falls to five-year low,2023-12-06,1,synthetic
1211,Analysts downgrade Ma'aden citing intensifying competition,2023-12-07,1,synthetic
1120,Al Rajhi Bank posts SAR 1.0 billion asset impairment charge,2023-12-08,0,synthetic
1150,Alinma Bank refinances SAR 4.9 billion revolving debt facility,2023-12-08,1,synthetic
4110,TAWUNIYA revenue declines 31% amid weakening demand,2023-12-08,0,synthetic
4325,Brent crude drops to $10.6 per barrel pressuring Saudi stocks,2023-12-11,0,synthetic
1150,Alinma Bank market share increases 18% in its core business,2023-12-11,1,synthetic
4110,Capital outflows from GCC equity markets accelerate,2023-12-12,0,synthetic
2010,SABIC halts new branch rollout citing poor financial returns,2023-12-14,0,synthetic
